id	tweet	subtask_a
6563	يا واحد يا أحد يا صمد يامن لم يلد و لم يولد و لم يكن له كفوا أحد أنت تعلم ماقدمته إبتغاء وجهك فوفقني وأفتح لي أبواب رزقك أناوكل مسلم ومسلمة URL	NOT
6564	يا وجهي المفقود يا امرأتي التي<LF>في شَعرها ، نامَ الزمانُ الواعي<LF>يا نخلةً ما بين سيفنِ انثنتْ <LF>وتجذّرتْ بملامحي ونخاعي<LF>أنتِ القصيدةُ والقصيدةُ حُـرّةٌ<LF>وأنا بحسنكِ ، أقدّسُ الخلاعِ<LF>لا تقنعيني وافهميني جيدًا<LF>من عِفتُهم ، قد حاولوا إقناعي	NOT
6565	@USER @USER @USER @USER يا ربيع يا اسماء ربيع 😂😂	NOT
6566	RT @USER: @USER @USER @USER @USER يخلص علي كدة الاول يا اماني يا مسهل يارب يا كسوفك يا طلبة قولتلو والله ا…	NOT
6567	العميلة رديت عليها في ثوانى<LF>ويعتالى ست صور ارد على كل واحدة واقول السعر قبل الخصم وبعد الخصم<LF>وفي الآخر تقولى شكرا وتبعتلى وردة<LF>شكرا يا مصر<LF>شكرا يا بنى ادميين	NOT
6568	سيرسي لانيستر للنايت كينج : هطلع دين امك في معبد بيلور يا يهودي يا ابن اليهودي انت و دينيرس وهطلع علي وينترفيل انا اللي حررها يا كلب يا ابن الكلاب يا نجس URL	OFF
6569	RT @USER: رمضان يا ململم قلوُب الجميع يا قصة الجنة نشتاق لروحانية مسائك و التراويح أقبّل فشوقنا لك قد فاض اللهم بلغنا شهرك ونحن بكا…	NOT
6570	@USER يا رب دايما يا جميلة 😂🌹🌹<LF>ربنا يسعدك	NOT
6571	يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى يا باى	NOT
6572	@USER يا مساء الفل يا فادي عايز اسمع اي حاجة لحماقي #الصبحبالليل	NOT
6573	RT @USER: وفين انت يا نور عيني .. يا روح قلبي فين 🎧 URL	NOT
6574	@USER أخذها منك يا ضعيف يا فاشل وجاي المونديالي يخدم نفسه ويلقمك هيا وأبشرك ما حتستمر بيها بمستواك الرمة	OFF
6575	@USER ماتفهمون الا بنعله على روسكم اعرفكم يا القواطي يا الزبايل 😂😂😂 اووووووووووووص صداره بس ولانفس يا الحفاظه	OFF
6576	RT @USER: جماهير الدنيا بحالها محدش بيحصل فيهم الي بيحصل لجماهير اعظم نادي في الكون !! شايفه يا بلدي <LF>احيه يا بلدي #احموا_جمهور…	OFF
6577	@USER اضرااب يا بدري .......و اكتب يا تاريخ اشهد يا زمان من لا يعشق الزمالك ليس انسان	NOT
6578	عنزة ' كل لقوم ولا عنزة. يا ذيب يا عاوي في مرقب عالي وليا عوى الذيب لا تأمن عواقبها. حنا بني وايل لطامة العايل ركابة الخيل لقلت ركايبه .	NOT
6579	@USER هولع انا والصور خلاص يا محماا يا محروس خلاص 😂😂😂😂😛💔💔💔	NOT
6580	RT @USER: م هو انتوا لازم تشفولنا حل يا تجوزونا يا تعملولنا شندوتشات حلاوة بالقشطة 😂😂💔	NOT
6581	@USER وانتي طيبة يا منمن يا هبلة😠😠 وخليكي فاكرة كده دايما ان كل سديهاية عندي قصادها عشرة وفكري كويس😂😂😂💔⁦❤️⁩	OFF
6582	@USER عاوزين هداف الدوري يا ابو صلاح يا عالمي 😍😍😍😍	NOT
6583	اللهم يا الوالي الرزاق يا ولي نعمتنا أجعل قضاء القروض والهموم برداً وسلاماً كما جعلته النار برداً وسلاماً على أبو الأنبياء إبراهيم عليه السلام اللهم آمين #اسقاط_القروض_لليوم_129	NOT
6584	جيتك يا غالي .. يا زهوة بالي .. نبيك حلالي .. غصبا حتى ع النقاره ... جاااايك🎼 URL	NOT
6585	RT @USER: الماضي ممكن يوجع، لكن من وجهة نظري يا تهرب منه يا تتعلم منه. URL	NOT
6586	يا ظِلّي يا داري ، يا أجمّل أفكَاري	NOT
6587	يا عزتي لك يا ادواردو رجعت محور مره ثانيه	NOT
6588	@USER يمعوده جاي صدفه يا جاسوس يا مدزوز حبيبتي 😅😅😅 ظلمتيني 🤦🏻‍♂️	NOT
6589	قوم شوف شغلك قوم يا ملحد قوم يا مرتد قول على حيلك <LF>تف تباً لكم حيثما حللتم	OFF
6590	يعني يا انا حماره يا هو حمار ٣ واجبات في يوم واحد كيف متحمس الاقرع URL	OFF
6591	@USER يا غداره يا غداره تركتي قلبي في ناره 😔	NOT
6592	@USER بس يا بواب يا ابن ستين وسخه <LF>دى جزمتها انضف من امك	OFF
6593	@USER @USER @USER صدق الحجاج بن يوسف الثقفي عندما قال ( يا اهل العراق يا اهل الشقاق والنفاق ومساوئ الاخلاق )	OFF
6594	#صباحيات<LF>إلى أمي أود أن أخبرك بشيء<LF>لم أستطيع أن أجد قلب مثل قلبك <LF>فأنتي حبك لي نابضا بكل حالاتي<LF>(في حزني وبكائي وفرحتي وابتسامتي وقهري وجنوني وعصبيتي)<LF>سامحيني يا أمي عندما بحثت عن قلب يشبهك ولم أجده سامحيني يا جنتي يا ثمرة فؤادي<LF> ابنتك أسماء🌹❤❤❤❤❤❤❤❤🙏 URL	NOT
6595	يا خالقنا يا رب <LF>لعبيدك أنِر الدرب..	NOT
6596	@USER بإذن الله هنكسب <LF>ونعرف كل شخص حجمة <LF>معنااا يا رب نكسب معانااا يا رب نكسب	NOT
6597	RT @USER: الان زحمه عند الملعب لكن راجع لكم يا فقراويه يا كلااااب يا مهااااطيييه	OFF
6598	RT @USER: يا قاضي الحاجات و يا مجيب الدعوات لا تدع لنا يارب ذنباً إلا غفرته و لا عيباً إلا و سترته و لا مريضاً إلا شفيته و لا ميتاً…	NOT
6599	إن لله وإن إليه راجعون اللهم اغفر لنا ذنوبنا ووتب علينا إنك أنت التواب الرحيم واحفظنا بحفظك والله اني ارتاح لما اسمعهم يذكرنا الصلاة يا عباد الله وارتاح الله يرحمك ويغفر لك ويسكنك فسيح جناته يا أسد السنة يا أميرنا نايف فقد كان يرفض اللي حصل😭 URL	NOT
6600	شيخنا يا وجه السعد يا تباشير الفرح وقت هطول المطر ....سلطان العرب انت من مثلك لا قال وعد ...وفيت يا أبونا و يشهد لك البلد ...يااارمز الوفا ...يا سلطان العرب #الشيخ_الدكتور_سلطان_بن_محمد_القاسمي #خورفكان	NOT
6601	@USER يوسف يا شكرى يا محترم يابن الاصول حبيبى يا صاحبى ❤️❤️🔝	NOT
6602	نفس الصباحات والروتين والشارع<LF>والنـاس يا مبتسـم .. يا عاقـد حجاجه <LF>.<LF>نتعب لجل خاطر الأحلام ونصارع :<LF>الوقت .. والشوق ..والحرمان ،والحاجه..!!	NOT
6603	يا ماخذٍ كل الحلا يا احلى ما عيني رأت 💙.	NOT
6604	اذا انا فيا عيب فا انا اكتر وحده عارفه دا العيب ابدااا مو محتاجه منك تجي وتقوليلي يا مريضه يا نفسيه ياعاهه ياللي بتدوري على زله الناس 🙂🤷🏻‍♀️	NOT
6605	يا صديق العمر .. يا مصباحيَ الأخضر<LF>يا صدراً بكيتُ عليه أعواماً ولم يضجَر💛	NOT
6606	يا غفور يا حليم يا رحمن <LF>ياااااااااااااااااارب<LF>كرمك علينا 🙏🙏🙏	NOT
6607	RT @USER: @USER @USER @USER @USER @USER يدوم عزك يا رب. يا رجال عالم متخلفه	OFF
6608	@USER شكرا لك يا ريال يا زين،،، الدعوة مفتوحة لك لزيارة وطنك السودان يا شريف يا نضيف ( نظيف)	NOT
6609	يا حظي فيج يا بلادي❤️ URL	NOT
6610	ربنا ياخدك يا مرتضى<LF>ربنا ياخدك يا مرتضى<LF>ربنا ياخدك يا مرتضى<LF>ربنا ياخدك يا مرتضى<LF>ربنا ياخدك يا مرتضى	OFF
6611	@USER @USER لن ننساك يا ياسر يا قائدنا واسطورتنا لن ننسى اللحظات التي افرحتنا لن ننسى الرقم٢٠💙 شكراً على كل لحظة قدمت فيها ل عشقك للكيان الازرق الهلالي	NOT
6612	RT @USER: @USER أيه يا جابر يا حرامى شاغل نفسك بأسيادك وأسياد أميرك المعتوه ليه خليك ف خيبتك وخيبت العزبه بتعتك إنتم إحت…	OFF
6613	RT @USER: مبروووووووك يا زملكاوية يا حلوين 🇦🇹❤️🌷😁مع تحيات فرع الزمالك اللبناني 😘	NOT
6614	RT @USER: #الاتحاد يا هي فرحه يا هي نشوه يا هي دروس في عالم الكره والنوادي لا يقوى عليها الا كبير اسيا ( الاتحاد )	NOT
6615	RT @USER: يا فَرِيدة الطَبع ، يا حلوة الوَصف ❤	NOT
6616	RT @USER: @USER تسلم يا كبير تسلم يا الغالي 🌺❤️	NOT
6617	@USER انت روح وقلب وعقل وعشق وحياة الاهلي يا تريكة بنشوف فيك صالح سليم وعشق بيبو للأهلي.<LF>انت عم الناس وفوق الناس يا ابن الناس يا اصلي ❤️❤️❤️	NOT
6618	يا انا بقرة يا تجارب الفيزياء ما تنفهم .	NOT
6619	@USER انووووووووج <LF>وانتي طيبه يا انجي يا رب 🌹🌹🌹🌹<LF>ميحرمنيش من ذوءك ابدا يا جو	NOT
6620	@USER @USER يا تعزموني يا تدشون النار عاد كيفكم 😂😂😂	NOT
6621	يا أصدق من عيوني اذا هالكون بعيوني كذب<LF>يامبتداي يا منتهايّ يا أخري يا أولي❤️.	NOT
6622	انت يا اغلى من عيوني، يا ضياي وكل كوني	NOT
6623	متشكرين يا عقل يا باطن اوي وكفاية عليك كده بقي	NOT
6624	يا صيفي الأخضرَ ياشمسي يا أجمـلَ أجمـلَ ألواني	NOT
6625	يا ضيعتي يا مزناره ب اخضر<LF>يا وجه انقى من النقا واطهر<LF>ترابك الغالي بالوفا. مجبول<LF>ومنه بيفوح المسك والعنبر<LF>يا عايشه جوا القلب عاطول<LF>من يوم ما عليك العمر زهّر<LF>فضلك عليي كبير مش معقول<LF>انسا شي. لحظه وكيف رح اقدر URL	NOT
6626	@USER الف مبرووووك يا عالميه وسنه سعيدة يا رب تكتمل با الدوري والكاس💛💙	NOT
6627	يا يوم ياحلو يا لطيف يا خفييف💙.	NOT
6628	الناس يا بتذاكر يا بائسه وأنا شريحة فودافون حقيره هتخليني أنضف الساعه ٥ الفجر وحاسه إن شكلي أهبل أوي 😂💔	NOT
6629	RT @USER: يا ترى يا واحشني بتفكر في مــــين ؟	NOT
6630	يا نجمي المذهل ، يا شخصي الغييير عنهم💛.	NOT
6631	RT @USER: يا لطيفا بالبرايا يا كريم يا جواد هذه الدنيا بلايا فتن تدمي الفؤاد فاجعل يا ربي هواي تابعا لشرع الهاد واحفظ<LF>هذه البرايا من…	NOT
